labels,timestamp,value
{consumergroup=__strimzi-topic-operator-kstreams},1655742979,0
{consumergroup=__strimzi-topic-operator-kstreams},1655742984,0
{consumergroup=__strimzi-topic-operator-kstreams},1655742989,0
{consumergroup=__strimzi-topic-operator-kstreams},1655742994,0
{consumergroup=__strimzi-topic-operator-kstreams},1655742999,0
{consumergroup=__strimzi-topic-operator-kstreams},1655743004,0
{consumergroup=__strimzi-topic-operator-kstreams},1655743009,0
{consumergroup=__strimzi-topic-operator-kstreams},1655743014,0
{consumergroup=__strimzi-topic-operator-kstreams},1655743019,0
{consumergroup=__strimzi-topic-operator-kstreams},1655743024,0
{consumergroup=__strimzi-topic-operator-kstreams},1655743029,0
{consumergroup=__strimzi-topic-operator-kstreams},1655743034,4
{consumergroup=__strimzi-topic-operator-kstreams},1655743039,4
{consumergroup=__strimzi-topic-operator-kstreams},1655743044,4
{consumergroup=__strimzi-topic-operator-kstreams},1655743049,0
{consumergroup=__strimzi-topic-operator-kstreams},1655743054,0
{consumergroup=__strimzi-topic-operator-kstreams},1655743059,0
{consumergroup=__strimzi-topic-operator-kstreams},1655743064,0
