labels,timestamp,value
{consumergroup=__strimzi-topic-operator-kstreams},1655173381,2
{consumergroup=__strimzi-topic-operator-kstreams},1655173386,2
{consumergroup=__strimzi-topic-operator-kstreams},1655173391,2
{consumergroup=__strimzi-topic-operator-kstreams},1655173396,0
{consumergroup=__strimzi-topic-operator-kstreams},1655173401,0
{consumergroup=__strimzi-topic-operator-kstreams},1655173406,0
{consumergroup=__strimzi-topic-operator-kstreams},1655173411,0
{consumergroup=__strimzi-topic-operator-kstreams},1655173416,0
{consumergroup=__strimzi-topic-operator-kstreams},1655173421,0
{consumergroup=__strimzi-topic-operator-kstreams},1655173426,0
{consumergroup=__strimzi-topic-operator-kstreams},1655173431,0
{consumergroup=__strimzi-topic-operator-kstreams},1655173436,0
{consumergroup=__strimzi-topic-operator-kstreams},1655173441,0
{consumergroup=__strimzi-topic-operator-kstreams},1655173446,0
{consumergroup=__strimzi-topic-operator-kstreams},1655173451,0
{consumergroup=__strimzi-topic-operator-kstreams},1655173456,0
{consumergroup=__strimzi-topic-operator-kstreams},1655173461,0
{consumergroup=__strimzi-topic-operator-kstreams},1655173466,0
{consumergroup=__strimzi-topic-operator-kstreams},1655173471,0
{consumergroup=__strimzi-topic-operator-kstreams},1655173476,0
{consumergroup=__strimzi-topic-operator-kstreams},1655173481,0
{consumergroup=__strimzi-topic-operator-kstreams},1655173486,0
{consumergroup=__strimzi-topic-operator-kstreams},1655173491,0
{consumergroup=__strimzi-topic-operator-kstreams},1655173496,0
{consumergroup=__strimzi-topic-operator-kstreams},1655173501,0
{consumergroup=__strimzi-topic-operator-kstreams},1655173506,0
{consumergroup=__strimzi-topic-operator-kstreams},1655173511,0
{consumergroup=__strimzi-topic-operator-kstreams},1655173516,0
{consumergroup=__strimzi-topic-operator-kstreams},1655173521,0
{consumergroup=__strimzi-topic-operator-kstreams},1655173526,0
{consumergroup=__strimzi-topic-operator-kstreams},1655173531,0
