labels,timestamp,value
{consumergroup=__strimzi-topic-operator-kstreams},1655165655,3
{consumergroup=__strimzi-topic-operator-kstreams},1655165660,3
{consumergroup=__strimzi-topic-operator-kstreams},1655165665,3
{consumergroup=__strimzi-topic-operator-kstreams},1655165670,0
{consumergroup=__strimzi-topic-operator-kstreams},1655165675,0
{consumergroup=__strimzi-topic-operator-kstreams},1655165680,0
{consumergroup=__strimzi-topic-operator-kstreams},1655165685,0
{consumergroup=__strimzi-topic-operator-kstreams},1655165690,0
{consumergroup=__strimzi-topic-operator-kstreams},1655165695,0
{consumergroup=__strimzi-topic-operator-kstreams},1655165700,0
{consumergroup=__strimzi-topic-operator-kstreams},1655165705,0
{consumergroup=__strimzi-topic-operator-kstreams},1655165710,0
{consumergroup=__strimzi-topic-operator-kstreams},1655165715,0
{consumergroup=__strimzi-topic-operator-kstreams},1655165720,0
{consumergroup=__strimzi-topic-operator-kstreams},1655165725,0
{consumergroup=__strimzi-topic-operator-kstreams},1655165730,0
{consumergroup=__strimzi-topic-operator-kstreams},1655165735,0
{consumergroup=__strimzi-topic-operator-kstreams},1655165740,0
{consumergroup=__strimzi-topic-operator-kstreams},1655165745,0
{consumergroup=__strimzi-topic-operator-kstreams},1655165750,0
{consumergroup=__strimzi-topic-operator-kstreams},1655165755,0
{consumergroup=__strimzi-topic-operator-kstreams},1655165760,0
{consumergroup=__strimzi-topic-operator-kstreams},1655165765,0
{consumergroup=__strimzi-topic-operator-kstreams},1655165770,0
{consumergroup=__strimzi-topic-operator-kstreams},1655165775,0
{consumergroup=__strimzi-topic-operator-kstreams},1655165780,0
{consumergroup=__strimzi-topic-operator-kstreams},1655165785,0
{consumergroup=__strimzi-topic-operator-kstreams},1655165790,0
{consumergroup=__strimzi-topic-operator-kstreams},1655165795,0
{consumergroup=__strimzi-topic-operator-kstreams},1655165800,0
