labels,timestamp,value
{consumergroup=__strimzi-topic-operator-kstreams},1655153449,0
{consumergroup=__strimzi-topic-operator-kstreams},1655153464,0
{consumergroup=__strimzi-topic-operator-kstreams},1655153469,0
{consumergroup=__strimzi-topic-operator-kstreams},1655153474,0
{consumergroup=__strimzi-topic-operator-kstreams},1655153479,0
{consumergroup=__strimzi-topic-operator-kstreams},1655153484,0
{consumergroup=__strimzi-topic-operator-kstreams},1655153489,0
{consumergroup=__strimzi-topic-operator-kstreams},1655153494,0
{consumergroup=__strimzi-topic-operator-kstreams},1655153499,0
{consumergroup=__strimzi-topic-operator-kstreams},1655153504,0
{consumergroup=__strimzi-topic-operator-kstreams},1655153509,0
{consumergroup=__strimzi-topic-operator-kstreams},1655153514,0
{consumergroup=__strimzi-topic-operator-kstreams},1655153519,0
{consumergroup=__strimzi-topic-operator-kstreams},1655153524,0
{consumergroup=__strimzi-topic-operator-kstreams},1655153529,0
{consumergroup=__strimzi-topic-operator-kstreams},1655153534,0
{consumergroup=__strimzi-topic-operator-kstreams},1655153539,0
{consumergroup=__strimzi-topic-operator-kstreams},1655153544,0
{consumergroup=__strimzi-topic-operator-kstreams},1655153549,0
{consumergroup=__strimzi-topic-operator-kstreams},1655153554,0
{consumergroup=__strimzi-topic-operator-kstreams},1655153559,0
{consumergroup=__strimzi-topic-operator-kstreams},1655153564,0
{consumergroup=__strimzi-topic-operator-kstreams},1655153569,0
{consumergroup=__strimzi-topic-operator-kstreams},1655153574,0
{consumergroup=__strimzi-topic-operator-kstreams},1655153579,0
{consumergroup=__strimzi-topic-operator-kstreams},1655153584,0
{consumergroup=__strimzi-topic-operator-kstreams},1655153589,0
{consumergroup=__strimzi-topic-operator-kstreams},1655153594,0
{consumergroup=__strimzi-topic-operator-kstreams},1655153599,0
