labels,timestamp,value
{consumergroup=__strimzi-topic-operator-kstreams},1655677843,0
{consumergroup=__strimzi-topic-operator-kstreams},1655677848,0
{consumergroup=__strimzi-topic-operator-kstreams},1655677853,0
{consumergroup=__strimzi-topic-operator-kstreams},1655677858,0
{consumergroup=__strimzi-topic-operator-kstreams},1655677863,0
{consumergroup=__strimzi-topic-operator-kstreams},1655677868,0
{consumergroup=__strimzi-topic-operator-kstreams},1655677873,0
{consumergroup=__strimzi-topic-operator-kstreams},1655677878,0
{consumergroup=__strimzi-topic-operator-kstreams},1655677883,0
{consumergroup=__strimzi-topic-operator-kstreams},1655677888,0
{consumergroup=__strimzi-topic-operator-kstreams},1655677893,0
{consumergroup=__strimzi-topic-operator-kstreams},1655677898,0
{consumergroup=__strimzi-topic-operator-kstreams},1655677903,0
{consumergroup=__strimzi-topic-operator-kstreams},1655677908,0
{consumergroup=__strimzi-topic-operator-kstreams},1655677913,0
{consumergroup=__strimzi-topic-operator-kstreams},1655677918,0
{consumergroup=__strimzi-topic-operator-kstreams},1655677923,0
{consumergroup=__strimzi-topic-operator-kstreams},1655677928,0
{consumergroup=__strimzi-topic-operator-kstreams},1655677933,0
{consumergroup=__strimzi-topic-operator-kstreams},1655677938,0
{consumergroup=__strimzi-topic-operator-kstreams},1655677943,0
{consumergroup=__strimzi-topic-operator-kstreams},1655677948,0
{consumergroup=__strimzi-topic-operator-kstreams},1655677953,0
{consumergroup=__strimzi-topic-operator-kstreams},1655677958,0
{consumergroup=__strimzi-topic-operator-kstreams},1655677963,0
{consumergroup=__strimzi-topic-operator-kstreams},1655677968,0
{consumergroup=__strimzi-topic-operator-kstreams},1655677973,0
{consumergroup=__strimzi-topic-operator-kstreams},1655677978,0
{consumergroup=__strimzi-topic-operator-kstreams},1655677983,0
{consumergroup=__strimzi-topic-operator-kstreams},1655677988,0
{consumergroup=__strimzi-topic-operator-kstreams},1655677993,0
{consumergroup=__strimzi-topic-operator-kstreams},1655677998,0
{consumergroup=__strimzi-topic-operator-kstreams},1655678003,0
{consumergroup=__strimzi-topic-operator-kstreams},1655678008,0
{consumergroup=__strimzi-topic-operator-kstreams},1655678013,0
{consumergroup=__strimzi-topic-operator-kstreams},1655678018,0
{consumergroup=__strimzi-topic-operator-kstreams},1655678023,0
{consumergroup=__strimzi-topic-operator-kstreams},1655678028,0
{consumergroup=__strimzi-topic-operator-kstreams},1655678033,0
{consumergroup=__strimzi-topic-operator-kstreams},1655678038,0
{consumergroup=__strimzi-topic-operator-kstreams},1655678043,0
{consumergroup=__strimzi-topic-operator-kstreams},1655678048,0
{consumergroup=__strimzi-topic-operator-kstreams},1655678053,0
{consumergroup=__strimzi-topic-operator-kstreams},1655678058,0
{consumergroup=__strimzi-topic-operator-kstreams},1655678063,0
{consumergroup=__strimzi-topic-operator-kstreams},1655678083,0
{consumergroup=__strimzi-topic-operator-kstreams},1655678088,0
{consumergroup=__strimzi-topic-operator-kstreams},1655678093,0
{consumergroup=__strimzi-topic-operator-kstreams},1655678098,0
{consumergroup=__strimzi-topic-operator-kstreams},1655678103,0
{consumergroup=__strimzi-topic-operator-kstreams},1655678108,0
{consumergroup=__strimzi-topic-operator-kstreams},1655678113,0
{consumergroup=__strimzi-topic-operator-kstreams},1655678118,0
{consumergroup=__strimzi-topic-operator-kstreams},1655678123,0
{consumergroup=__strimzi-topic-operator-kstreams},1655678128,0
{consumergroup=__strimzi-topic-operator-kstreams},1655678133,0
{consumergroup=__strimzi-topic-operator-kstreams},1655678138,0
{consumergroup=__strimzi-topic-operator-kstreams},1655678143,0
{consumergroup=__strimzi-topic-operator-kstreams},1655678148,0
{consumergroup=__strimzi-topic-operator-kstreams},1655678153,0
{consumergroup=__strimzi-topic-operator-kstreams},1655678158,0
{consumergroup=__strimzi-topic-operator-kstreams},1655678163,0
{consumergroup=__strimzi-topic-operator-kstreams},1655678168,0
{consumergroup=__strimzi-topic-operator-kstreams},1655678173,0
{consumergroup=__strimzi-topic-operator-kstreams},1655678178,0
{consumergroup=__strimzi-topic-operator-kstreams},1655678183,0
