labels,timestamp,value
{consumergroup=__strimzi-topic-operator-kstreams},1655272812,0
{consumergroup=__strimzi-topic-operator-kstreams},1655272817,0
{consumergroup=__strimzi-topic-operator-kstreams},1655272822,0
{consumergroup=__strimzi-topic-operator-kstreams},1655272827,0
{consumergroup=__strimzi-topic-operator-kstreams},1655272832,0
{consumergroup=__strimzi-topic-operator-kstreams},1655272837,0
{consumergroup=__strimzi-topic-operator-kstreams},1655272842,0
{consumergroup=__strimzi-topic-operator-kstreams},1655272847,0
{consumergroup=__strimzi-topic-operator-kstreams},1655272852,0
{consumergroup=__strimzi-topic-operator-kstreams},1655272857,0
{consumergroup=__strimzi-topic-operator-kstreams},1655272862,0
{consumergroup=__strimzi-topic-operator-kstreams},1655272867,0
