labels,timestamp,value
{consumergroup=__strimzi-topic-operator-kstreams},1655267543,0
{consumergroup=__strimzi-topic-operator-kstreams},1655267548,0
{consumergroup=__strimzi-topic-operator-kstreams},1655267553,0
{consumergroup=__strimzi-topic-operator-kstreams},1655267558,0
{consumergroup=__strimzi-topic-operator-kstreams},1655267563,0
{consumergroup=__strimzi-topic-operator-kstreams},1655267568,0
{consumergroup=__strimzi-topic-operator-kstreams},1655267573,0
{consumergroup=__strimzi-topic-operator-kstreams},1655267578,0
{consumergroup=__strimzi-topic-operator-kstreams},1655267583,0
{consumergroup=__strimzi-topic-operator-kstreams},1655267588,0
{consumergroup=__strimzi-topic-operator-kstreams},1655267593,0
{consumergroup=__strimzi-topic-operator-kstreams},1655267598,0
{consumergroup=__strimzi-topic-operator-kstreams},1655267603,0
{consumergroup=__strimzi-topic-operator-kstreams},1655267608,0
{consumergroup=__strimzi-topic-operator-kstreams},1655267613,0
{consumergroup=__strimzi-topic-operator-kstreams},1655267618,0
{consumergroup=__strimzi-topic-operator-kstreams},1655267623,0
