labels,timestamp,value
{consumergroup=__strimzi-topic-operator-kstreams},1655271111,0
{consumergroup=__strimzi-topic-operator-kstreams},1655271116,0
{consumergroup=__strimzi-topic-operator-kstreams},1655271121,0
{consumergroup=__strimzi-topic-operator-kstreams},1655271126,0
{consumergroup=__strimzi-topic-operator-kstreams},1655271131,0
{consumergroup=__strimzi-topic-operator-kstreams},1655271136,0
{consumergroup=__strimzi-topic-operator-kstreams},1655271141,0
{consumergroup=__strimzi-topic-operator-kstreams},1655271146,0
{consumergroup=__strimzi-topic-operator-kstreams},1655271151,0
{consumergroup=__strimzi-topic-operator-kstreams},1655271156,0
{consumergroup=__strimzi-topic-operator-kstreams},1655271161,0
{consumergroup=__strimzi-topic-operator-kstreams},1655271166,0
