labels,timestamp,value
{consumergroup=__strimzi-topic-operator-kstreams},1655479982,0
{consumergroup=__strimzi-topic-operator-kstreams},1655479992,1
{consumergroup=__strimzi-topic-operator-kstreams},1655479997,1
{consumergroup=__strimzi-topic-operator-kstreams},1655480002,1
{consumergroup=__strimzi-topic-operator-kstreams},1655480007,2
{consumergroup=__strimzi-topic-operator-kstreams},1655480012,2
{consumergroup=__strimzi-topic-operator-kstreams},1655480017,2
{consumergroup=__strimzi-topic-operator-kstreams},1655480022,0
{consumergroup=__strimzi-topic-operator-kstreams},1655480027,0
{consumergroup=__strimzi-topic-operator-kstreams},1655480032,0
