labels,timestamp,value
{consumergroup=__strimzi-topic-operator-kstreams},1655251245,0
{consumergroup=__strimzi-topic-operator-kstreams},1655251250,0
{consumergroup=__strimzi-topic-operator-kstreams},1655251260,0
{consumergroup=__strimzi-topic-operator-kstreams},1655251265,0
{consumergroup=__strimzi-topic-operator-kstreams},1655251270,0
{consumergroup=__strimzi-topic-operator-kstreams},1655251275,0
{consumergroup=__strimzi-topic-operator-kstreams},1655251280,0
{consumergroup=__strimzi-topic-operator-kstreams},1655251285,0
{consumergroup=__strimzi-topic-operator-kstreams},1655251290,1
{consumergroup=__strimzi-topic-operator-kstreams},1655251295,1
{consumergroup=__strimzi-topic-operator-kstreams},1655251300,1
{consumergroup=__strimzi-topic-operator-kstreams},1655251305,0
{consumergroup=__strimzi-topic-operator-kstreams},1655251310,0
{consumergroup=__strimzi-topic-operator-kstreams},1655251315,0
{consumergroup=__strimzi-topic-operator-kstreams},1655251320,0
{consumergroup=__strimzi-topic-operator-kstreams},1655251325,0
{consumergroup=__strimzi-topic-operator-kstreams},1655251330,0
{consumergroup=__strimzi-topic-operator-kstreams},1655251335,0
