labels,timestamp,value
{consumergroup=__strimzi-topic-operator-kstreams},1655343201,0
{consumergroup=__strimzi-topic-operator-kstreams},1655343206,0
{consumergroup=__strimzi-topic-operator-kstreams},1655343211,0
{consumergroup=__strimzi-topic-operator-kstreams},1655343216,0
{consumergroup=__strimzi-topic-operator-kstreams},1655343221,0
{consumergroup=__strimzi-topic-operator-kstreams},1655343226,0
{consumergroup=__strimzi-topic-operator-kstreams},1655343231,0
{consumergroup=__strimzi-topic-operator-kstreams},1655343236,0
{consumergroup=__strimzi-topic-operator-kstreams},1655343241,0
{consumergroup=__strimzi-topic-operator-kstreams},1655343246,0
{consumergroup=__strimzi-topic-operator-kstreams},1655343251,0
{consumergroup=__strimzi-topic-operator-kstreams},1655343256,0
{consumergroup=__strimzi-topic-operator-kstreams},1655343261,0
{consumergroup=__strimzi-topic-operator-kstreams},1655343266,0
{consumergroup=__strimzi-topic-operator-kstreams},1655343271,0
{consumergroup=__strimzi-topic-operator-kstreams},1655343276,0
{consumergroup=__strimzi-topic-operator-kstreams},1655343281,0
