labels,timestamp,value
{consumergroup=__strimzi-topic-operator-kstreams},1655272009,0
{consumergroup=__strimzi-topic-operator-kstreams},1655272014,0
{consumergroup=__strimzi-topic-operator-kstreams},1655272019,0
{consumergroup=__strimzi-topic-operator-kstreams},1655272024,0
{consumergroup=__strimzi-topic-operator-kstreams},1655272029,0
{consumergroup=__strimzi-topic-operator-kstreams},1655272034,0
{consumergroup=__strimzi-topic-operator-kstreams},1655272039,0
{consumergroup=__strimzi-topic-operator-kstreams},1655272044,0
{consumergroup=__strimzi-topic-operator-kstreams},1655272049,0
{consumergroup=__strimzi-topic-operator-kstreams},1655272054,0
{consumergroup=__strimzi-topic-operator-kstreams},1655272059,0
{consumergroup=__strimzi-topic-operator-kstreams},1655272064,0
{consumergroup=__strimzi-topic-operator-kstreams},1655272069,0
{consumergroup=__strimzi-topic-operator-kstreams},1655272074,0
